id,id_index,kode_provinsi,nama_provinsi,periode_update,kab_kota,nama_ruas_jalan,kategori,jumlah,satuan,tahun
442,4420,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KOTA KEDIRI - BTS. KAB. BLITAR (SRENGAT),PANJANG JALAN,14.49,KM,2025
443,4421,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,BANGUNAN PELENGKAP,0.0,KM,2025
443,4422,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,KELANDAIAN MEMENUHI,0.0,KM,2025
443,4423,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
443,4424,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR BAHU KANAN MEMENUHI,5.88,KM,2025
443,4425,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR BAHU KANAN TIDAK MEMENUHI,0.2,KM,2025
443,4426,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR BAHU KIRI MEMENUHI,6.08,KM,2025
443,4427,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
443,4428,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR JALAN MEMENUHI,0.18,KM,2025
443,4429,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,LEBAR JALAN TIDAK MEMENUHI,5.9,KM,2025
443,4430,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - BTS. KOTA PARE,PANJANG JALAN,6.08,KM,2025
444,4431,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
444,4432,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
444,4433,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
444,4434,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR BAHU KANAN MEMENUHI,1.9,KM,2025
444,4435,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
444,4436,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR BAHU KIRI MEMENUHI,1.9,KM,2025
444,4437,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
444,4438,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR JALAN MEMENUHI,1.9,KM,2025
444,4439,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
444,4440,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. COKROAMINOTO (PARE),PANJANG JALAN,1.9,KM,2025
445,4441,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
445,4442,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
445,4443,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
445,4444,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR BAHU KANAN MEMENUHI,1.76,KM,2025
445,4445,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
445,4446,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
445,4447,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,1.76,KM,2025
445,4448,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
445,4449,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),LEBAR JALAN TIDAK MEMENUHI,1.76,KM,2025
445,4450,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. KI HAJAR DEWANTORO (PARE),PANJANG JALAN,1.76,KM,2025
446,4451,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
446,4452,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
446,4453,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
446,4454,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR BAHU KANAN MEMENUHI,2.0,KM,2025
446,4455,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
446,4456,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR BAHU KIRI MEMENUHI,0.0,KM,2025
446,4457,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,2.0,KM,2025
446,4458,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
446,4459,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),LEBAR JALAN TIDAK MEMENUHI,2.0,KM,2025
446,4460,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. VETERAN (PARE),PANJANG JALAN,2.0,KM,2025
447,4461,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
447,4462,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
447,4463,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
447,4464,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR BAHU KANAN MEMENUHI,0.49,KM,2025
447,4465,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
447,4466,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR BAHU KIRI MEMENUHI,0.1,KM,2025
447,4467,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.39,KM,2025
447,4468,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
447,4469,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),LEBAR JALAN TIDAK MEMENUHI,0.49,KM,2025
447,4470,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. WAHIDIN. S (PARE),PANJANG JALAN,0.49,KM,2025
448,4471,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
448,4472,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
448,4473,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
448,4474,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR BAHU KANAN MEMENUHI,1.56,KM,2025
448,4475,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
448,4476,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR BAHU KIRI MEMENUHI,1.56,KM,2025
448,4477,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
448,4478,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
448,4479,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),LEBAR JALAN TIDAK MEMENUHI,1.56,KM,2025
448,4480,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. GAJAH MADA (PARE),PANJANG JALAN,1.56,KM,2025
449,4481,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
449,4482,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
449,4483,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
449,4484,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR BAHU KANAN MEMENUHI,0.5,KM,2025
449,4485,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,1.28,KM,2025
449,4486,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR BAHU KIRI MEMENUHI,1.78,KM,2025
449,4487,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
449,4488,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
449,4489,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),LEBAR JALAN TIDAK MEMENUHI,1.78,KM,2025
449,4490,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PANGLIMA POLIM (PARE),PANJANG JALAN,1.78,KM,2025
450,4491,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,BANGUNAN PELENGKAP,0.0,KM,2025
450,4492,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,KELANDAIAN MEMENUHI,0.0,KM,2025
450,4493,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
450,4494,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR BAHU KANAN MEMENUHI,4.59,KM,2025
450,4495,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
450,4496,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR BAHU KIRI MEMENUHI,4.59,KM,2025
450,4497,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
450,4498,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR JALAN MEMENUHI,1.29,KM,2025
450,4499,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,LEBAR JALAN TIDAK MEMENUHI,3.3,KM,2025
450,4500,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. JOMBANG - KANDANGAN,PANJANG JALAN,4.59,KM,2025
451,4501,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,BANGUNAN PELENGKAP,0.0,KM,2025
451,4502,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,KELANDAIAN MEMENUHI,0.0,KM,2025
451,4503,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
451,4504,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR BAHU KANAN MEMENUHI,2.04,KM,2025
451,4505,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
451,4506,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR BAHU KIRI MEMENUHI,2.04,KM,2025
451,4507,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
451,4508,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR JALAN MEMENUHI,0.34,KM,2025
451,4509,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,LEBAR JALAN TIDAK MEMENUHI,1.7,KM,2025
451,4510,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,BTS. KAB. MALANG - KANDANGAN,PANJANG JALAN,2.04,KM,2025
452,4511,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,BANGUNAN PELENGKAP,0.0,KM,2025
452,4512,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,KELANDAIAN MEMENUHI,0.0,KM,2025
452,4513,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
452,4514,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR BAHU KANAN MEMENUHI,6.04,KM,2025
452,4515,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
452,4516,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR BAHU KIRI MEMENUHI,6.04,KM,2025
452,4517,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
452,4518,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR JALAN MEMENUHI,0.5,KM,2025
452,4519,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,LEBAR JALAN TIDAK MEMENUHI,5.54,KM,2025
452,4520,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,KANDANGAN - BTS. KOTA PARE,PANJANG JALAN,6.04,KM,2025
453,4521,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
453,4522,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
453,4523,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
453,4524,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR BAHU KANAN MEMENUHI,2.99,KM,2025
453,4525,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
453,4526,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR BAHU KIRI MEMENUHI,2.99,KM,2025
453,4527,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
453,4528,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR JALAN MEMENUHI,0.0,KM,2025
453,4529,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),LEBAR JALAN TIDAK MEMENUHI,2.99,KM,2025
453,4530,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. MAYOR BISMO (PARE),PANJANG JALAN,2.99,KM,2025
454,4531,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
454,4532,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
454,4533,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
454,4534,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR BAHU KANAN MEMENUHI,1.51,KM,2025
454,4535,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
454,4536,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR BAHU KIRI MEMENUHI,1.51,KM,2025
454,4537,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
454,4538,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR JALAN MEMENUHI,1.51,KM,2025
454,4539,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
454,4540,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. LETJEN SUTOYO (PARE),PANJANG JALAN,1.51,KM,2025
455,4541,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
455,4542,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
455,4543,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
455,4544,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR BAHU KANAN MEMENUHI,0.41,KM,2025
455,4545,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
455,4546,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR BAHU KIRI MEMENUHI,0.41,KM,2025
455,4547,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
455,4548,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR JALAN MEMENUHI,0.41,KM,2025
455,4549,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
455,4550,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. WR. SUPRATMAN (PARE),PANJANG JALAN,0.41,KM,2025
456,4551,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
456,4552,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
456,4553,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
456,4554,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR BAHU KANAN MEMENUHI,1.46,KM,2025
456,4555,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
456,4556,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR BAHU KIRI MEMENUHI,1.46,KM,2025
456,4557,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
456,4558,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR JALAN MEMENUHI,1.46,KM,2025
456,4559,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
456,4560,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. P. SUDIRMAN (PARE),PANJANG JALAN,1.46,KM,2025
457,4561,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
457,4562,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
457,4563,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
457,4564,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR BAHU KANAN MEMENUHI,1.14,KM,2025
457,4565,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
457,4566,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR BAHU KIRI MEMENUHI,1.14,KM,2025
457,4567,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
457,4568,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR JALAN MEMENUHI,1.14,KM,2025
457,4569,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
457,4570,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. PAHLAWAN (PARE),PANJANG JALAN,1.14,KM,2025
458,4571,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
458,4572,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
458,4573,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
458,4574,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR BAHU KANAN MEMENUHI,1.52,KM,2025
458,4575,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
458,4576,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR BAHU KIRI MEMENUHI,1.52,KM,2025
458,4577,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR BAHU KIRI TIDAK MEMENUHI,0.0,KM,2025
458,4578,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR JALAN MEMENUHI,1.52,KM,2025
458,4579,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),LEBAR JALAN TIDAK MEMENUHI,0.0,KM,2025
458,4580,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. DR. SOETOMO (PARE),PANJANG JALAN,1.52,KM,2025
459,4581,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),BANGUNAN PELENGKAP,0.0,KM,2025
459,4582,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),KELANDAIAN MEMENUHI,0.0,KM,2025
459,4583,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),KELANDAIAN TIDAK MEMENUHI,0.0,KM,2025
459,4584,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),LEBAR BAHU KANAN MEMENUHI,1.34,KM,2025
459,4585,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),LEBAR BAHU KANAN TIDAK MEMENUHI,0.0,KM,2025
459,4586,35,JAWA TIMUR,2025,KABUPATEN KEDIRI,JLN. SUKARNO - HATTA (PARE),LEBAR BAHU KIRI MEMENUHI,1.34,KM,2025
